"","zip","year","total_est","total_large","construction_est","construction_large","manufacturing_est","manufacturing_large","wholesale_est","wholesale_large","retail_est","retail_large","logistics_est","logistics_large","professional_est","professional_large","education_est","education_large","health_care_est","health_care_large","services_est","services_large","government_est","government_large","entertainment_est","entertainment_large"
"3021",10594,2009,277,0,58,0,5,0,19,0,39,0,6,0,91,0,4,0,11,0,35,0,1,0,29,0
"3022",10594,2010,272,0,56,0,5,0,17,0,39,0,5,0,97,0,4,0,10,0,33,0,NA,NA,30,0
"3023",10594,2011,265,0,55,0,5,0,20,0,37,0,5,0,88,0,4,0,12,0,30,0,1,0,29,0
"3024",10594,2012,270,0,57,0,5,0,17,0,42,0,5,0,89,0,2,0,12,0,30,0,1,0,29,0
"3025",10594,2013,271,1,54,0,5,0,16,0,40,0,5,1,93,0,2,0,15,0,33,0,2,0,28,0
"3026",10594,2014,268,0,53,0,5,0,14,0,42,0,5,0,95,0,1,0,11,0,33,0,2,0,28,0
"3027",10594,2015,281,1,56,0,5,0,14,0,44,0,6,1,99,0,1,0,10,0,31,0,3,0,35,0
"3028",10594,2016,280,1,58,0,4,0,15,0,46,0,5,1,93,0,1,0,11,0,33,0,2,0,34,0
"3029",10595,2004,339,1,50,0,4,0,29,0,15,0,5,0,182,0,4,0,60,1,16,0,4,0,27,0
"3030",10595,2005,342,1,49,0,5,0,27,0,14,0,4,0,182,0,6,0,62,1,18,0,NA,NA,28,0
"3031",10595,2006,331,1,48,0,5,0,23,0,14,0,4,0,178,0,4,0,66,1,16,0,NA,NA,28,0
"3032",10595,2007,347,2,47,0,5,0,26,0,16,0,7,0,197,2,5,0,57,1,20,0,NA,NA,27,0
"3033",10595,2008,357,1,53,0,4,0,32,0,19,0,8,0,199,0,6,0,55,1,18,0,1,0,22,0
"3034",10595,2009,350,1,49,0,4,0,31,0,17,0,10,0,199,0,6,0,56,1,15,0,2,0,20,0
"3035",10595,2010,339,2,42,0,3,0,32,0,17,0,9,0,203,0,6,0,52,2,16,0,1,0,20,0
"3036",10595,2011,343,2,42,0,3,0,31,0,17,0,9,0,206,0,6,0,48,2,17,0,NA,NA,23,0
"3037",10595,2012,341,2,41,0,4,0,20,0,16,0,9,0,209,0,8,0,56,2,18,0,NA,NA,21,0
"3038",10595,2013,354,3,42,0,5,0,17,0,18,0,8,0,222,0,9,0,51,3,19,0,NA,NA,22,0
"3039",10595,2014,373,1,41,0,4,0,18,0,21,0,7,0,239,0,9,0,50,1,21,0,1,0,25,0
"3040",10595,2015,350,1,35,0,3,0,18,0,20,0,7,0,222,0,10,0,54,1,20,0,NA,NA,21,0
"3041",10595,2016,369,2,35,0,3,0,26,0,17,0,9,0,243,0,9,0,51,1,23,0,NA,NA,23,0
"3042",10596,2004,22,0,6,0,3,0,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,4,0
"3043",10596,2005,19,0,5,0,1,0,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,3,0
"3044",10596,2006,20,0,6,0,1,0,4,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,3,0
"3045",10596,2007,27,0,5,0,1,0,3,0,3,0,1,0,NA,NA,NA,NA,NA,NA,4,0,NA,NA,6,0
"3046",10596,2008,19,0,2,0,1,0,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,5,0
"3047",10596,2009,17,0,1,0,1,0,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,5,0
"3048",10596,2010,18,0,1,0,1,0,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,5,0
"3049",10596,2011,23,0,3,0,1,0,3,0,1,0,1,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,6,0
"3050",10596,2012,27,0,3,0,1,0,2,0,3,0,2,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,7,0
"3051",10596,2013,22,0,3,0,1,0,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,5,0
"3052",10596,2014,24,0,5,0,1,0,2,0,3,0,1,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,5,0
"3053",10596,2015,23,0,5,0,1,0,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,5,0
"3054",10596,2016,24,0,6,0,1,0,1,0,3,0,1,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,5,0
"3055",10597,2004,16,0,3,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3056",10597,2005,21,0,5,0,NA,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"3057",10597,2006,19,0,4,0,NA,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3058",10597,2007,18,0,5,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3059",10597,2008,18,0,5,0,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3060",10597,2009,16,0,3,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
