"year","zip","emp","ap","qp1"
2010,11202,320,11704.3553407275,3179.34986735029
2010,11203,19022,1076865.9087801,251444.726654453
2010,11204,11503,337305.651345644,76312.0055169441
2010,11205,12316,446253.547381286,101988.108958499
2010,11206,17756,600939.516260769,140637.046816063
2010,11207,12196,419201.356099709,97546.8017591852
2010,11208,9421,354319.792704151,82116.3570696451
2010,11209,14866,622986.269546056,146808.789908991
2010,11210,8413,280140.397252076,60652.212854067
2010,11211,29348,947974.521679114,214264.268000578
2010,11212,9326,421575.27066733,97721.8018715419
2010,11213,5927,252162.118419393,58214.1678104886
2010,11214,11198,363230.667990489,82826.1401340485
2010,11215,19574,849401.63230462,190525.122324362
2010,11216,4313,117131.596942063,27584.8003191848
2010,11217,14057,569296.017683572,136649.000777325
2010,11218,10703,358573.056304473,84105.4887815258
2010,11219,25243,1078956.12751341,247290.376161115
2010,11220,19527,930429.945197439,204383.826874351
2010,11221,4191,129391.38742201,29141.3230576619
2010,11222,14719,726664.596981044,164041.40966864
2010,11223,19530,602425.386779971,132996.824519446
2010,11224,5756,217841.444210304,50522.85852455
2010,11225,3603,111505.506373377,25901.1035860137
2010,11226,8578,242134.938068519,55359.8181518008
2010,11228,4219,152351.184771767,32853.2819626196
2010,11229,13515,497116.623515573,112242.463368271
2010,11230,17333,536974.25780134,121103.338622507
2010,11231,8362,366208.930772212,81501.1392833476
2010,11232,14622,637074.322069382,137505.523066375
2010,11233,3506,113867.464411583,25215.2335804417
2010,11234,15062,605597.127946784,133063.128909842
2010,11235,15355,648951.503608027,139064.219719292
2010,11236,10544,428879.623183089,97367.4538179501
2010,11237,9267,419647.008559748,93054.4075705497
2010,11238,6610,261381.689556099,57768.5153504498
2010,11239,3185,98963.107016333,22793.4928951574
2010,11240,0,0,0
2010,11241,617,34286.9785352812,8358.70101877733
2010,11242,633,31926.1074542949,7616.3092377858
2010,11243,287,16019.575502567,4335.87234901207
2010,11245,0,0,0
2010,11247,0,0,0
2010,11249,61,6139.13437633997,511.956850434867
2010,11251,0,0,0
2010,11252,41,1554.34882403792,372.826326325179
2010,11256,0,0,0
2010,11351,0,0,0
2010,11352,0,0,0
2010,11354,22132,997088.683647054,236713.19545712
2010,11355,15447,809315.737002736,182847.943482279
2010,11356,7983,427788.318134604,95991.3659779277
2010,11357,9541,691780.878932199,171808.805959951
2010,11358,5136,182578.378091816,40652.2000132994
2010,11359,232,7673.91797042497,1841.30553001415
2010,11360,3259,113725.073015815,24270.6677566033
2010,11361,11225,366174.148141184,80628.3126360033
2010,11362,4118,165647.932439219,37709.8068198234
2010,11363,876,44995.6810628487,10470.6588964736
2010,11364,2696,82432.6616205508,17975.0115406399
2010,11365,7173,340780.653576727,80838.0953793874
2010,11366,2535,93128.320661483,21114.1439908647
2010,11367,4119,130510.953358205,27971.7570893649
2010,11368,10069,558815.576172122,87894.6216490756
2010,11369,3903,188695.773323764,41410.896152585
2010,11370,3207,178278.375331051,43222.8538376698
2010,11371,8263,464616.602649326,117141.379557039
2010,11372,7676,252661.031783193,57828.2979975282
2010,11373,16452,644424.326788364,146126.180775078
2010,11374,10525,392063.295197782,94889.1913572463
2010,11375,19521,833476.622080159,198087.083701168
2010,11377,15876,693495.010467519,156471.839591297
2010,11378,18002,870266.863092195,191943.60149595
2010,11379,4187,154053.359777671,35456.5445035782
2010,11380,0,0,0
2010,11385,13158,524189.466984323,119988.12051519
2010,11386,0,0,0
2010,11405,0,0,0
2010,11411,1125,36552.197380942,8266.30965511074
2010,11412,1373,39815.242954202,8508.70111508309
2010,11413,4921,206693.610966016,47300.0303684154
2010,11414,3272,93203.3207096359,21064.1439587628
2010,11415,3864,132503.345941744,30191.3237318022
2010,11416,6213,296042.581374925,68107.652423351
2010,11417,3237,93589.1905225964,25591.3207784257
2010,11418,10273,532973.168275967,120839.208018142
2010,11419,3022,90981.5801527593,20250.0130012772
2010,11420,2119,68392.435214888,14826.0964754386
2010,11421,2348,71240.2631302582,15752.1840265437
2010,11422,2399,90407.6667408069,19859.7953594383
2010,11423,2698,104623.980216046,24098.9285159054
2010,11424,0,1223.91382927741,0
2010,11425,6,201.087085627283,48.9130748823121
2010,11426,1644,56595.6885104939,13163.05192944
2010,11427,2662,105303.3284783,32523.9339250787
2010,11428,1840,63929.3888711819,14236.9656624116
2010,11429,2159,85398.9678728581,19501.099476968
2010,11430,32803,1580554.27564542,379256.765236374
2010,11431,0,1329.34867957928,306.521935929156
2010,11432,17141,632954.754207071,146703.355058689
2010,11433,4413,217893.618156846,54070.686889347
2010,11434,10162,437243.758987964,101600.065231099
2010,11435,6113,252096.900986217,57679.384858442
2010,11436,1150,33341.3257542231,8080.43997055796
2010,11439,0,0,0
2010,11451,0,0,0
2010,11501,17273,1085186.5662962,244978.418155011
2010,11507,1916,88206.5783711028,19202.1862415761
2010,11509,459,30116.3236836494,7509.78743026432
2010,11510,4531,147595.746935987,32559.8035133258
2010,11514,5960,216016.443038584,48586.98771643
2010,11516,3818,131594.649706153,30294.5846676649
2010,11518,1588,49171.7707005785,11657.6161802844
2010,11520,11145,463780.732547448,104908.763007583
2010,11530,34496,1854924.0170186,440267.673972911
2010,11531,0,0,0
2010,11542,8357,400819.822558936,91956.5807787467
2010,11545,4539,221452.316093839,52605.4685573169
2010,11547,219,10186.9630621562,1896.7403482141
2010,11548,5707,218293.618413661,50313.0757811658
2010,11549,0,0,0
2010,11550,11417,445970.938504188,100421.803605046
2010,11551,27,1093.47896292458,220.652315580208
2010,11552,3574,139352.263382488,29920.6713841201
2010,11553,8859,536319.909555136,136813.131317486
2010,11554,10445,538242.736876621,130691.388256659
2010,11555,0,0,0
2010,11556,1470,134808.782204531,28225.0181215333
2010,11557,3743,206843.611062321,45536.985758213
2010,11558,2715,124252.253687708,29444.5841219323
2010,11559,4060,200970.781204785,45947.8555872244
2010,11560,1724,83383.7491877069,18154.359481875
2010,11561,6415,276628.438475526,61731.5613731367
2010,11563,9729,435085.061949825,96090.2790849119
2010,11565,837,27034.7999660637,5723.91671845012
2010,11566,5659,231506.670375203,49386.9882300607
2010,11568,2553,103840.284060709,20950.0134507041
2010,11569,185,6057.61258486945,1217.39208595977
2010,11570,14019,622778.660717111,138031.610360665
2010,11571,54,1992.39258353951,430.435058964346
2010,11572,11091,499329.668414693,117714.206011772
2010,11575,1681,57634.8196124382,12771.7473303815
2010,11576,7515,513041.633740034,106048.981130951
2010,11577,4600,298546.9308089,66266.3468933368
2010,11579,847,38788.0683816735,8272.83139842839
2010,11580,8713,379369.808787213,89416.3617565253
2010,11581,7486,230778.409038066,51640.2505463059
2010,11582,179,7703.26581535435,1876.08816104157
2010,11590,22856,1091659.39653896,250357.769434846
2010,11594,0,0,0
2010,11596,2275,89448.9704731135,18441.3161878513
2010,11598,2514,108955.50473618,23205.4496813885
2010,11599,0,0,0
2010,11690,0,7036.9610397353,1608.69668501826
2010,11691,9230,368112.192863744,85741.3593970343
2010,11692,1516,66404.3904602269,15438.0533900773
2010,11693,1365,51950.0333538939,11817.3988915666
2010,11694,2477,84616.3586747411,19885.8823327089
2010,11695,0,0,0
2010,11697,0,13463.0521220515,0
2011,10001,136948,8040963.75237008,1899597.03282443
2011,10002,20325,601776.106370982,140188.688489851
2011,10003,77201,5266998.97950927,1291269.05855139
2011,10004,49261,11506743.8184946,6563635.55415797
2011,10005,40616,6410110.2635394,2652641.4177448
2011,10006,18355,2049043.47483431,579150.139908938
2011,10007,25590,2081505.67269965,666144.151787705
2011,10008,146,7255.73534474135,1482.54714348694
2011,10009,9140,401932.544726537,88688.3514713237
2011,10010,68840,8289046.46879489,2685442.90500617
2011,10011,60214,4190758.26361498,1054984.55134166
2011,10012,51848,2971140.38186324,665938.681501295
2011,10013,71714,6789068.06916388,2738395.23204866
2011,10014,35892,2346490.69099275,550444.360356689
2011,10016,101311,8167776.85206148,2022287.02876852
2011,10017,130632,20029722.9499902,7739435.58021539
2011,10018,116004,9293454.77255999,2455854.62174588
2011,10019,138789,17870738.1202132,6277342.74031719
2011,10020,31623,5695189.57314533,2218522.74292234
2011,10021,66725,5051400.58851912,1220212.16504166
2011,10022,124710,20086922.7166456,6547962.91292683
2011,10023,40722,2569940.15431135,691497.077743241
2011,10024,19211,803287.665263571,181284.853159558
2011,10025,21328,1006865.51765181,236241.305764892
2011,10026,2871,91407.9351083811,19855.8055237157
2011,10027,39903,2088185.03754867,511743.241640888
2011,10028,21325,1198991.82607742,257359.436432813
2011,10029,26452,1684375.86420625,391569.466434999
2011,10030,2221,67531.2341336731,15122.6130798327
2011,10031,4195,131461.996633164,31195.6579460372
2011,10032,14907,1108976.87414153,276224.769806651
2011,10033,6864,261600.553883087,58981.5628314322
2011,10034,3617,103903.689603485,24334.004073694
2011,10035,12638,455216.78530862,107401.952941351
2011,10036,142385,18580928.7792448,7101618.93191418
2011,10037,4195,204523.015705728,46884.1045838319
2011,10038,40205,3243704.61949045,960864.408452655
2011,10039,1342,39105.7371259637,9335.72685948423
2011,10040,3506,124660.403306079,28394.939888192
2011,10041,9017,1382179.65019727,490321.647165345
2011,10043,0,0,0
2011,10044,2227,131923.514507256,29899.6146009847
2011,10045,0,0,0
2011,10046,0,0,0
2011,10055,1382,460823.489893193,168441.37971822
2011,10065,19692,1510840.92877259,362616.06884528
2011,10069,563,26725.8889462706,7124.02362268317
2011,10072,0,0,0
2011,10075,4858,332278.117633286,67969.5707446828
2011,10080,0,0,0
2011,10081,0,0,0
2011,10082,0,0,0
2011,10087,0,0,0
2011,10090,0,0,0
2011,10094,0,0,0
2011,10101,139,20071.8127478911,4321.19817728497
2011,10102,0,0,0
2011,10103,3938,801953.688942566,368276.511812453
2011,10104,3612,656573.451216069,200291.381499442
2011,10105,5749,1769926.31561126,629205.862759931
2011,10106,2020,649731.817525479,387315.704659408
2011,10107,1563,113031.838789006,21232.9832895561
2011,10108,0,82.1881145643081,0
2011,10110,1719,211706.046179893,42335.3085508304
2011,10111,3251,739224.137348246,173286.263702408
2011,10112,0,923234.89630752,245193.488089743
2011,10113,22,867.189978031097,165.429922905082
2011,10115,0,107553.684845162,26584.6939802243
2011,10116,52,1086.35828353592,282.389932092751
2011,10117,0,0,0
2011,10118,5844,424496.343255769,103016.479443701
2011,10119,8138,931260.881802858,245673.972451811
2011,10120,1656,155703.275654529,35596.9368503336
2011,10121,4592,585222.577142709,179710.634657518
2011,10122,1556,190066.337092621,45908.3841468249
2011,10123,1475,113480.71233778,24498.3803028226
2011,10124,0,0,0
2011,10125,0,0,0
2011,10126,0,0,0
2011,10128,16227,706522.750995639,164425.75273611
2011,10129,0,0,0
2011,10138,0,0,0
2011,10150,0,1270.75469441738,0
2011,10151,675,287041.990115846,63080.4316218829
2011,10152,1601,582721.10811738,276691.556149626
2011,10153,6498,1381201.82237271,385981.728338402
2011,10154,0,0,0
2011,10155,1211,128144.96862485,31610.8132939646
2011,10156,0,322.430295598439,80.0807270113771
2011,10157,0,0,0
2011,10158,3463,817938.223531547,329117.036303889
2011,10159,0,0,0
2011,10160,0,0,0
2011,10162,161,5103.03895942236,1247.57343133514
2011,10163,30,1405.62749780496,221.275693057753
2011,10164,0,0,0
2011,10165,3856,326341.606896679,82621.1827064354
2011,10166,7622,1703364.47975193,687607.894014307
2011,10167,3676,901104.165920415,413252.376967106
2011,10168,3533,251758.000317123,68112.8730982821
2011,10169,4268,566464.72053407,174797.26057786
2011,10170,5835,548076.710440971,136997.050040937
2011,10171,2083,672909.91952639,391609.506798505
2011,10172,4237,1041762.80183457,389937.294775254
2011,10173,1295,206856.947420599,67479.6031386263
2011,10174,3730,365211.316616715,93404.6848147832
2011,10175,1121,93546.9334746061,22935.7524323243
2011,10176,1770,223596.980447306,45794.5852189666
2011,10177,0,269668.687129483,76216.8319330782
2011,10178,2749,479013.405556317,131081.61317986
2011,10179,0,0,0
2011,10185,6,291.87317608094,65.3290141408603
2011,10199,29,1686.96373612125,397.242553727489
2011,10203,0,0,0
2011,10213,0,0,0
2011,10260,0,0,0
2011,10261,0,0,0
2011,10265,0,0,0
2011,10268,0,0,0
2011,10270,181,16030.8971151459,4044.07671407454
2011,10271,3143,377695.480480278,91184.5520277704
2011,10274,0,0,0
2011,10275,0,0,0
2011,10276,9,289.765788528009,23.1812630822407
2011,10278,341,20617.6261241002,4671.02451107151
2011,10279,1161,168362.352684985,52019.8080503247
2011,10280,1247,57750.8485005205,14304.9467092955
2011,10281,13973,2657634.87255147,812669.75464922
2011,10282,1867,140151.809207675,48659.5785971763
2011,10285,0,0,0
2011,10286,0,0,0
2011,10292,0,0,0
2011,10301,7660,241990.259009288,58671.7768611513
2011,10302,4659,215039.93328863,50876.5503028596
2011,10303,6502,321762.25374416,76078.7980483612
2011,10304,5336,209696.652148173,46993.6887365843
2011,10305,13355,741786.72061261,176880.413173932
2011,10306,10753,317150.236084571,72756.5015711655
2011,10307,1458,55393.7355225672,11878.2899420955
2011,10308,1914,57201.874042982,12710.7080255032
2011,10309,8328,325106.677790662,74294.8944848051
2011,10310,6630,301573.480987082,73935.5849070304
2011,10311,210,14322.8595034954,3978.74769993368
2011,10312,5262,170322.223109211,34943.646708925
2011,10313,7,513.148869138693,0
2011,10314,19182,681775.698961571,154568.447457275
2011,10451,17905,1160572.04359994,235453.142820096
2011,10452,5847,178444.094738207,37666.3914273118
2011,10453,4580,152699.194697826,35768.6889358975
2011,10454,7116,313032.400806144,70596.4293294113
2011,10455,7728,240325.422842472,56885.7659100423
2011,10456,7303,313432.804441201,75122.0440993305
2011,10457,10951,587698.757517403,137728.313521804
2011,10458,13054,404930.303520581,92860.978826127
2011,10459,4249,124263.160752352,30400.1191448058
2011,10460,7116,258193.961903774,63216.358119047
2011,10461,19833,979297.727378143,238097.914199024
2011,10462,12336,510503.044065988,120701.675787898
2011,10463,9984,348369.07529369,80126.0358437651
2011,10464,1162,36127.9985136722,6775.25098267309
2011,10465,8892,478569.800476425,112933.845267795
2011,10466,5787,197954.288703242,46639.6476276919
2011,10467,26874,1603288.85963835,384776.302658126
2011,10468,7621,271814.007658367,62737.9811445316
2011,10469,7833,280174.014080844,66797.8632652532
2011,10470,2367,92363.6353636353,22872.5308057364
2011,10471,7989,328090.738565612,78448.5553516321
2011,10472,4476,136661.975420021,34681.2769585851
2011,10473,5459,218029.262532462,48899.8207782104
2011,10474,12604,716568.667460461,161030.751388338
2011,10475,8920,300673.62650198,70809.2754722573
2011,10499,0,0,0
2011,10501,0,2450.89172405873,488.913912279987
2011,10502,1749,64239.494775995,14603.1420480352
2011,10503,89,4277.99673244988,792.377719902047
2011,10504,6439,1045069.29290512,377766.077963301
2011,10505,450,10739.2469697363,2407.69027922364
2011,10506,1312,60231.2436503203,12795.0035276204
2011,10507,2714,160471.239993035,36958.309209527
2011,10509,7490,354665.949301848,75460.2798015759
2011,10510,3578,213856.635177659,49689.037416783
2011,10511,0,0,0
2011,10512,5186,242486.548778003,56017.5222382348
2011,10514,1840,80555.9429045631,16875.9595238713
2011,10516,1134,47748.1334805336,11092.2343848522
2011,10517,12,343.504171127749,0
2011,10518,367,11045.8718586877,2516.22073819959
2011,10519,276,10916.2675241825,2520.43551330545
2011,10520,2689,96367.6717142042,21902.0788376116
2011,10521,18,310.839664057319,73.7585643525842
2011,10522,4309,159636.714522074,38042.56010551
2011,10523,12105,685795.540718787,156923.453047676
2011,10524,673,42844.2426448632,11305.0805276982
2011,10526,421,25104.2542242903,5904.8999233126
2011,10527,155,9063.87386515613,3539.35739514758
2011,10528,5250,355734.394791184,83745.4739659241
2011,10530,3838,157209.004061098,36080.5822937313
2011,10532,9872,706132.884298347,182921.239594409
2011,10533,1604,108400.85464144,23984.1777399074
2011,10535,928,39430.274809115,8421.12066151218
2011,10536,2617,147599.316819733,34980.5259911013
2011,10537,0,759.713212831617,183.342717104995
2011,10538,3787,202511.514286455,43293.1161936375
2011,10540,515,19488.0663957292,5050.35427059909
2011,10541,3210,107486.248443468,23433.095894816
2011,10542,88,2487.77100623502,613.249777902914
2011,10543,6995,305775.611767626,67088.6827475577
2011,10545,669,27184.2457390331,6537.11618919189
2011,10546,856,53526.5901506703,12291.3379024699
2011,10547,2157,61971.9457690412,13803.3884716979
2011,10548,3412,223802.450733717,51500.3370185272
2011,10549,10296,676410.290251809,137437.4940395
2011,10550,13207,663028.379290697,146724.750985266
2011,10551,94,5923.86641128898,1057.90855157135
2011,10552,2153,80729.8023776799,18323.7347727348
2011,10553,1833,92133.9301203658,22529.0266346086
2011,10560,740,36220.7235660012,7426.43373652876
2011,10562,6815,232261.504371182,51299.0815072223
2011,10566,6081,259355.132445439,64135.1790921249
2011,10567,3972,194883.825038621,43453.2776476603
2011,10570,4676,209301.516981999,47545.8242754522
2011,10573,13030,715920.645787935,179103.707042274
2011,10576,603,33914.1878893182,6890.10360430783
2011,10577,11336,1946138.68693091,862533.705232896
2011,10578,437,14960.344238257,3369.71269713663
2011,10579,607,21339.4063609791,4345.43313414367
2011,10580,7574,722419.829001174,201340.860500802
2011,10583,10359,420844.24062654,92833.5827879389
2011,10587,33,1518.37273188677,282.389932092751
2011,10588,507,20211.954020161,4329.62772749669
2011,10589,6318,969758.637619801,337207.297119592
2011,10590,727,32707.7085152652,6339.02175921638
2011,10591,19931,1906402.84092662,520244.443029411
2011,10594,1991,101741.509974178,22586.9797923142
2011,10595,12317,895899.972358452,233712.440701375
2011,10596,88,2635.28813494019,556.350313973778
2011,10597,0,0,0
2011,10598,8475,486932.967980232,126643.454993387
2011,11001,5175,189471.000108918,43621.8686518948
2011,11002,0,0,0
2011,11003,6527,251767.483561111,50399.2270221208
2011,11004,2551,116746.109351047,28295.8926732042
2011,11005,322,14552.5647467649,3388.67918511301
2011,11010,4182,142979.923303708,32069.1700867271
2011,11020,770,35632.7624387334,7086.09064673041
2011,11021,14761,913609.403659508,219045.023332975
2011,11022,44,3019.88636335009,2045.21962011951
2011,11023,1820,91562.8280935215,20272.0145654195
2011,11024,944,42280.5164744542,8527.5437329352
2011,11026,0,0,0
2011,11027,0,0,0
2011,11030,20468,1531736.73005368,353373.067038125
2011,11040,20945,1339439.72323628,311909.163240432
2011,11042,13406,1072813.05003945,264716.326380095
2011,11050,13729,821111.949186261,191732.226953213
2011,11051,0,0,0
2011,11055,0,0,0
2011,11096,3672,202068.96290034,57810.909045779
2011,11101,57921,3774290.0132421,991486.856984295
2011,11102,6127,290040.802603667,63722.1311317504
2011,11103,9988,340597.029998481,76877.497930922
2011,11104,5694,238893.453000256,65453.3500064832
2011,11105,8627,492833.653128438,110851.746365499
2011,11106,9455,391484.117239105,85797.0157487024
2011,11109,149,5753.16801950157,1350.83542142876
2011,11120,937,114625.023779022,37086.8598502558
2011,11201,54318,2605238.89582294,669352.649337043
2011,11202,262,10708.6898502188,2410.85136055304
2011,11203,19376,1050981.56868487,243944.860964631
2011,11204,11438,320635.855097119,73621.5841616437
2011,11205,12429,426599.516033594,97591.0101886806
2011,11206,18005,576302.005631152,136509.189822433
2011,11207,12801,436509.506001252,102360.028220963
2011,11208,9436,349616.648725026,83861.3802813353
2011,11209,14904,625050.094505551,143999.898879327
2011,11210,9692,293471.629539838,63342.8013722228
2011,11211,31049,983373.414905511,223119.657166567
2011,11212,9317,412990.007216766,94891.446733376
2011,11213,6141,237243.368546311,55480.1384122374
2011,11214,11965,396421.726275623,90204.6168156575
2011,11215,20595,880551.868810456,200105.931394784
2011,11216,4206,114963.259481267,26860.7617496582
2011,11217,14798,574929.042640417,138733.537384552
2011,11218,11240,355487.830447491,82403.0680947071
2011,11219,26189,1119115.51565868,259039.024312499
2011,11220,19901,913345.980215391,216679.48080481
2011,11221,4384,124289.503096763,29615.117281339
2011,11222,14402,731503.723048083,157054.111075958
2011,11223,20993,583575.653770093,136756.807859903
2011,11224,6101,219866.904478618,52461.3057426637
2011,11225,3591,111303.780995602,25590.0070552409
2011,11226,9304,241582.479517795,57461.0827119925
2011,11228,4973,163353.092471668,33312.5287429564
2011,11229,14185,498554.156640869,114125.572928977
2011,11230,19380,558558.85612925,123162.050755945
2011,11231,8621,377340.385677609,81979.4831965679
2011,11232,14680,627092.153044341,136339.545124422
2011,11233,3913,123717.347376142,26646.8619130357
2011,11234,15963,606356.513217277,138885.269288363
2011,11235,17941,821890.628887069,172415.912643048
2011,11236,11233,436449.445455993,102606.592564656
2011,11237,9715,420678.810703635,94699.6744660593
2011,11238,7240,270779.280369878,60441.9824056134
2011,11239,3453,100359.063739455,23978.9092710251
2011,11240,0,0,0
2011,11241,648,37195.3903092317,8674.0071678639
2011,11242,733,31980.659809504,7859.50187865608
2011,11243,205,12968.8630007372,4118.88897220359
2011,11245,0,0,0
2011,11247,0,0,0
2011,11249,176,10569.6022717253,1461.47326795763
2011,11251,0,0,0
2011,11252,0,0,0
2011,11256,0,0,0
2011,11351,0,0,0
2011,11352,0,0,0
2011,11354,23007,989944.24929555,236489.977496138
2011,11355,15935,799691.408404494,199899.407414597
2011,11356,8230,440941.342025066,100919.628828535
2011,11357,6696,345853.908249267,77832.1444923998
2011,11358,5406,182750.541202621,40998.1711484957
2011,11359,220,7264.16489495308,1884.00447232029
2011,11360,3309,112079.299615081,25036.8178225965
2011,11361,11708,362094.49042593,81314.6024236182
2011,11362,3820,100853.246120618,24002.0905341074
2011,11363,804,43902.1511964346,8802.55780859269
2011,11364,2507,77176.7469634382,16881.2279927536
2011,11365,7151,322229.040087135,76947.0417201688
2011,11366,2430,83006.8346286218,19673.5165003871
2011,11367,4749,139443.72698989,31252.5574099664
2011,11368,9997,575800.447393554,93491.0877044534
2011,11369,4212,194197.870390142,44690.3141412308
2011,11370,5694,365688.639897454,103569.668676346
2011,11371,8429,460105.92443142,119790.230671256
2011,11372,7939,264526.661500331,57914.1710358726
2011,11373,16998,632588.219782385,141359.342275504
2011,11374,11674,404411.88618256,90723.0341536786
2011,11375,18876,831602.524424752,200189.173203125
2011,11377,16405,693463.270330126,160314.239620342
2011,11378,17435,818029.8948901,189473.107496471
2011,11379,4284,154902.468384415,34704.4582216673
2011,11380,0,0,0
2011,11385,13477,530606.467627173,122131.538242562
2011,11386,0,0,0
2011,11405,0,0,0
2011,11411,1120,34540.0819925387,8049.16675841987
2011,11412,1479,40893.8554646256,9136.57873573225
2011,11413,4909,222638.119110722,53042.9447072727
2011,11414,3217,91251.9884294642,20345.7731297721
2011,11415,3941,136184.652139282,30857.4222437918
2011,11416,6370,360019.767380069,69574.3463662397
2011,11417,3661,97283.3316059527,27299.0983606679
2011,11418,10677,548408.623980558,125608.727704898
2011,11419,2815,83411.4530387845,19263.6296213421
2011,11420,2171,82031.1141916147,15964.5144072286
2011,11421,2295,71478.3710203129,15120.5056922798
2011,11422,2358,85270.1688604697,18486.0036143105
2011,11423,2632,103323.104332653,23050.605053959
2011,11424,0,1516.26534433384,361.416965327663
2011,11425,6,187.557492210857,48.4699137174125
2011,11426,1765,60258.6396885084,13866.6100982858
2011,11427,2656,106143.842572251,32207.2039714441
2011,11428,1849,58785.5757890096,12751.8020827853
2011,11429,2223,87624.1207570936,18344.8086482642
2011,11430,33244,1543481.20088616,402308.713404735
2011,11431,0,1140.09666613566,275.014075657492
2011,11432,16992,608497.618971055,146163.13220241
2011,11433,4223,201264.994548896,47216.0181234185
2011,11434,10386,456682.473351684,101403.274271933
2011,11435,6225,253047.721499516,57492.6935252864
2011,11436,1139,34490.5583850448,7929.0456679028
2011,11439,0,0,0
2011,11451,0,0,0
2011,11501,17310,1103224.7598158,250824.427631174
2011,11507,1998,87241.6299162366,20099.2087860792
2011,11509,506,26232.7602588848,7311.58111489402
2011,11510,4382,148067.156856483,33907.8657266594
2011,11514,6037,216470.84943707,47646.9788779929
2011,11516,3892,137221.486815324,32208.2576652206
2011,11518,1452,48487.8265116124,10618.0721854427
2011,11520,10822,448994.723558592,99200.0005853434
2011,11530,33585,1752040.91744953,417513.514599132
2011,11531,0,0,0
2011,11542,8381,397135.07696229,90243.6034853868
2011,11545,4832,232896.88171839,56603.3759779496
2011,11547,211,9601.25769115353,1949.33348646115
2011,11548,5869,214528.891807044,49577.3458764777
2011,11549,0,0,0
2011,11550,11661,414152.231452207,95803.9455437951
2011,11551,23,1061.06963290075,197.040736199046
2011,11552,3744,145046.216799357,33168.1726955806
2011,11553,8800,504724.587395851,130485.22250238
2011,11554,10552,528538.066743971,128331.472423285
2011,11555,0,0,0
2011,11556,1358,128335.687198391,26382.3847751429
2011,11557,3415,173650.841749065,39463.9930099619
2011,11558,2389,105874.096965476,23295.062010099
2011,11559,4123,199909.944352362,46551.1373504688
2011,11560,1818,85995.1101786779,19170.9045690131
2011,11561,6645,269706.620105436,56904.7323980187
2011,11563,9991,482983.723706039,104069.11952639
2011,11565,904,27908.1333634649,6544.49204562715
2011,11566,5871,274103.684234626,58439.9642303289
2011,11568,2711,134140.486212939,49004.1364620805
2011,11569,204,6491.80735680387,1297.09703882902
2011,11570,13898,620996.534547489,142986.245466367
2011,11571,54,1812.35329552064,417.262735480333
2011,11572,11020,497517.321964827,116662.867542706
2011,11575,1746,57745.5800316382,13170.1185120421
2011,11576,7782,521170.639858925,111561.935970837
2011,11577,4554,307600.609388464,69847.2530543443
2011,11579,1050,41817.9449065858,8986.95421947415
2011,11580,9017,372211.004373775,86674.7426644981
2011,11581,7708,243132.463062976,52350.6678961349
2011,11582,158,7442.23914317575,1792.3331137678
2011,11590,22932,1086590.09616674,257119.194251779
2011,11594,0,0,0
2011,11596,2073,85539.9144672448,18323.7347727348
2011,11598,2421,100710.997460795,22275.0864344804
2011,11599,0,0,0
2011,11690,0,6481.27041903922,1536.28552608668
2011,11691,9373,371448.130079614,88879.070044864
2011,11692,1483,57788.7814764733,14098.4227291082
2011,11693,1403,48862.9414960341,11864.5919230014
2011,11694,2441,85328.1220181753,20501.719808689
2011,11695,0,0,0
2011,11697,0,13072.1249908308,2417.17352321183
2012,10001,142704,8380831.41728712,2106817.96895025
2012,10002,20723,604904.883092504,142466.889192404
2012,10003,81000,5414292.02192567,1327157.96875135
2012,10004,53145,9982949.81116442,4055515.80831228
2012,10005,39015,6139605.97006381,2360037.49565664
2012,10006,19470,2199125.94207381,632809.832056381
2012,10007,27044,2373970.87200844,728133.245079446
2012,10008,166,8424.85622042105,1612.50158268566
2012,10009,9400,390275.967246519,87149.4133228704
2012,10010,68812,8304279.91769526,2088348.52860721
2012,10011,64288,4541498.18351604,1187383.3997431
2012,10012,55169,3015324.27839152,803943.530755569
2012,10013,73621,6587360.08271415,2492398.89317625
2012,10014,42074,2654841.39416441,661251.593326914
2012,10016,109134,8757545.64747106,2201919.43073114
2012,10017,134222,19785819.740073,7029114.28550626
2012,10018,126716,10193635.2212192,2688262.08957917
2012,10019,136659,18005024.4022566,6002194.4075362
2012,10020,32509,6427906.18101017,2376327.68450093
2012,10021,63457,4937485.00784029,1243663.00843918
2012,10022,128871,20838921.6059688,6559157.8223189
2012,10023,41787,2579500.81925661,677438.549035308
2012,10024,19519,814800.559657685,188501.641482226
2012,10025,21836,1040056.29451274,247818.369036346
2012,10026,2798,87625.3180793481,20516.5534278456
2012,10027,40018,2204084.22959087,539552.114082581
2012,10028,21261,1206411.33135133,280310.998559413
2012,10029,0,0,0
2012,10030,2469,73281.0738466865,17223.4163927833
2012,10031,4235,131439.525616061,32813.6845757019
2012,10032,0,0,0
2012,10033,7023,256488.920120198,61123.307432289
2012,10034,4183,108255.427956679,25083.5873598567
2012,10035,10759,406991.476610697,103254.814853907
2012,10036,143263,18514385.9857466,7224982.64356598
2012,10037,4071,193412.441756768,50307.5717845312
2012,10038,40734,3282080.76620787,1016498.49290142
2012,10039,1506,44091.904672271,10846.7055885264
2012,10040,3752,128399.309763942,30474.4217163129
2012,10041,8636,1318358.37624763,424237.604293377
2012,10043,0,0,0
